IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.17,,,2.29,,4.01,3.17 [2.29 – 4.01],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.18,,,0.97,,6.27,3.18 [0.97 – 6.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.18,,,1.7,,4.99,3.18 [1.7 – 4.99],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.18,,,2.67,,3.71,3.18 [2.67 – 3.71],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.19,,,1.73,,4.94,3.19 [1.73 – 4.94],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.19,,,1.78,,4.86,3.19 [1.78 – 4.86],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.2,,,1.12,,8.68,3.2 [1.12 – 8.68],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.2,,,1.41,,5.54,3.2 [1.41 – 5.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.2,,,1.73,,6.48,3.2 [1.73 – 6.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.21,,,1.82,,4.78,3.21 [1.82 – 4.78],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.22,,,0.74,,7.22,3.22 [0.74 – 7.22],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.22,,,1.32,,5.86,3.22 [1.32 – 5.86],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.22,,,1.44,,7.94,3.22 [1.44 – 7.94],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.22,,,1.45,,5.38,3.22 [1.45 – 5.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.22,,,2.58,,3.98,3.22 [2.58 – 3.98],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.22,,,2.7,,3.8,3.22 [2.7 – 3.8],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.23,,,1.29,,5.75,3.23 [1.29 – 5.75],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.23,,,1.38,,5.53,3.23 [1.38 – 5.53],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.23,,,1.43,,5.44,3.23 [1.43 – 5.44],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.23,,,2.53,,4.02,3.23 [2.53 – 4.02],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.23,,,2.62,,3.89,3.23 [2.62 – 3.89],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.24,,,1.15,,5.92,3.24 [1.15 – 5.92],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.24,,,1.99,,4.6,3.24 [1.99 – 4.6],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.25,,,1.12,,6.19,3.25 [1.12 – 6.19],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.25,,,1.81,,4.94,3.25 [1.81 – 4.94],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.26,,,1.54,,5.37,3.26 [1.54 – 5.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.26,,,2.06,,4.59,3.26 [2.06 – 4.59],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.27,,,0.92,,6.48,3.27 [0.92 – 6.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.27,,,1.47,,5.46,3.27 [1.47 – 5.46],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.27,,,1.84,,4.89,3.27 [1.84 – 4.89],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.27,,,1.86,,4.85,3.27 [1.86 – 4.85],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.27,,,2.01,,4.66,3.27 [2.01 – 4.66],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.29,,,1.12,,6.28,3.29 [1.12 – 6.28],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.29,,,1.39,,8.62,3.29 [1.39 – 8.62],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.29,,,1.88,,4.91,3.29 [1.88 – 4.91],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.29,,,2.17,,5.45,3.29 [2.17 – 5.45],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.3,,,1.78,,5.18,3.3 [1.78 – 5.18],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.3,,,1.96,,4.75,3.3 [1.96 – 4.75],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.3,,,1.98,,4.73,3.3 [1.98 – 4.73],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.3,,,2.31,,4.37,3.3 [2.31 – 4.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.3,,,2.39,,4.18,3.3 [2.39 – 4.18],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.3,,,2.6,,4.19,3.3 [2.6 – 4.19],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.32,,,1.29,,5.91,3.32 [1.29 – 5.91],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.32,,,1.65,,6.48,3.32 [1.65 – 6.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.32,,,1.7,,5.36,3.32 [1.7 – 5.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.33,,,1.14,,6.33,3.33 [1.14 – 6.33],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.33,,,2,,4.77,3.33 [2 – 4.77],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.33,,,2.08,,4.72,3.33 [2.08 – 4.72],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.33,,,2.8,,3.89,3.33 [2.8 – 3.89],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.34,,,1.59,,5.49,3.34 [1.59 – 5.49],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.35,,,1.15,,6.38,3.35 [1.15 – 6.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.35,,,1.8,,5.25,3.35 [1.8 – 5.25],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.35,,,1.86,,5.11,3.35 [1.86 – 5.11],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.35,,,2.29,,5.26,3.35 [2.29 – 5.26],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.36,,,1.49,,5.69,3.36 [1.49 – 5.69],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.36,,,1.5,,5.93,3.36 [1.5 – 5.93],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.36,,,1.57,,5.71,3.36 [1.57 – 5.71],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.36,,,2.01,,4.82,3.36 [2.01 – 4.82],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.37,,,1.93,,4.99,3.37 [1.93 – 4.99],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.38,,,1.1,,9.81,3.38 [1.1 – 9.81],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.38,,,1.49,,7.79,3.38 [1.49 – 7.79],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.38,,,1.53,,5.91,3.38 [1.53 – 5.91],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.39,,,1.75,,5.47,3.39 [1.75 – 5.47],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.39,,,1.96,,5.08,3.39 [1.96 – 5.08],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.39,,,2.29,,5.42,3.39 [2.29 – 5.42],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.4,,,2.49,,4.36,3.4 [2.49 – 4.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.4,,,2.6,,4.34,3.4 [2.6 – 4.34],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.41,,,2.45,,5.1,3.41 [2.45 – 5.1],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.41,,,2.58,,4.3,3.41 [2.58 – 4.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.42,,,1.31,,6.11,3.42 [1.31 – 6.11],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.42,,,1.38,,8.34,3.42 [1.38 – 8.34],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.43,,,2.91,,3.99,3.43 [2.91 – 3.99],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.44,,,1.04,,6.77,3.44 [1.04 – 6.77],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.44,,,1.94,,5.15,3.44 [1.94 – 5.15],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.44,,,2.07,,4.96,3.44 [2.07 – 4.96],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,3.44,,,2.84,,4.14,3.44 [2.84 – 4.14],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,3.46,,,1.54,,5.83,3.46 [1.54 – 5.83],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,3.46,,,2.04,,5.05,3.46 [2.04 – 5.05],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,3.46,,,2.17,,5.95,3.46 [2.17 – 5.95],,,EN,2018-07-05T16:00:00.000Z
